[2021-04-06 23:37:30,981] {taskinstance.py:851} INFO - Dependencies all met for <TaskInstance: trata_relatorios.popula_relatorios 2021-04-06T23:37:29.625041+00:00 [queued]>
[2021-04-06 23:40:31,979] {logging_mixin.py:104} INFO - Contador:  6
[2021-04-06 23:40:31,980] {logging_mixin.py:104} INFO - Linhas:  25000
[2021-04-06 23:40:31,983] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:41:04,026] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:41:04,026] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:41:04,027] {logging_mixin.py:104} INFO - Contador:  7
[2021-04-06 23:41:04,028] {logging_mixin.py:104} INFO - Linhas:  30000
[2021-04-06 23:41:04,028] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:41:40,263] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:41:40,267] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:41:40,268] {logging_mixin.py:104} INFO - Contador:  8
[2021-04-06 23:41:40,268] {logging_mixin.py:104} INFO - Linhas:  35000
[2021-04-06 23:41:40,269] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:42:13,697] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:42:13,698] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:42:13,699] {logging_mixin.py:104} INFO - Contador:  9
[2021-04-06 23:42:13,701] {logging_mixin.py:104} INFO - Linhas:  40000
[2021-04-06 23:42:13,701] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:42:48,168] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:42:48,169] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:42:48,169] {logging_mixin.py:104} INFO - Contador:  10
[2021-04-06 23:42:48,171] {logging_mixin.py:104} INFO - Linhas:  45000
[2021-04-06 23:42:48,172] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:43:19,039] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:43:19,040] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:43:19,041] {logging_mixin.py:104} INFO - Contador:  11
[2021-04-06 23:43:19,041] {logging_mixin.py:104} INFO - Linhas:  50000
[2021-04-06 23:43:19,043] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:43:53,611] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:43:53,618] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:43:53,619] {logging_mixin.py:104} INFO - Contador:  12
[2021-04-06 23:43:53,619] {logging_mixin.py:104} INFO - Linhas:  55000
[2021-04-06 23:43:53,619] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:44:28,596] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:44:28,597] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:44:28,598] {logging_mixin.py:104} INFO - Contador:  13
[2021-04-06 23:44:28,598] {logging_mixin.py:104} INFO - Linhas:  60000
[2021-04-06 23:44:28,598] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:44:59,335] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:44:59,338] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:44:59,339] {logging_mixin.py:104} INFO - Contador:  14
[2021-04-06 23:44:59,340] {logging_mixin.py:104} INFO - Linhas:  65000
[2021-04-06 23:44:59,341] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:45:29,103] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:45:29,104] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:45:29,104] {logging_mixin.py:104} INFO - Contador:  15
[2021-04-06 23:45:29,105] {logging_mixin.py:104} INFO - Linhas:  70000
[2021-04-06 23:45:29,105] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:45:59,282] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:45:59,283] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:45:59,283] {logging_mixin.py:104} INFO - Contador:  16
[2021-04-06 23:45:59,283] {logging_mixin.py:104} INFO - Linhas:  75000
[2021-04-06 23:45:59,284] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:46:29,785] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:46:29,786] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:46:29,787] {logging_mixin.py:104} INFO - Contador:  17
[2021-04-06 23:46:29,787] {logging_mixin.py:104} INFO - Linhas:  80000
[2021-04-06 23:46:29,788] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:47:00,671] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:47:00,672] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:47:00,672] {logging_mixin.py:104} INFO - Contador:  18
[2021-04-06 23:47:00,672] {logging_mixin.py:104} INFO - Linhas:  85000
[2021-04-06 23:47:00,672] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:47:33,357] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:47:33,358] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:47:33,359] {logging_mixin.py:104} INFO - Contador:  19
[2021-04-06 23:47:33,360] {logging_mixin.py:104} INFO - Linhas:  90000
[2021-04-06 23:47:33,367] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:48:05,902] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:48:05,904] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:48:05,904] {logging_mixin.py:104} INFO - Contador:  20
[2021-04-06 23:48:05,904] {logging_mixin.py:104} INFO - Linhas:  95000
[2021-04-06 23:48:05,914] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:48:37,061] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:48:37,062] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:48:37,063] {logging_mixin.py:104} INFO - Contador:  21
[2021-04-06 23:48:37,063] {logging_mixin.py:104} INFO - Linhas:  100000
[2021-04-06 23:48:37,063] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:49:08,421] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:49:08,423] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:49:08,424] {logging_mixin.py:104} INFO - Contador:  22
[2021-04-06 23:49:08,428] {logging_mixin.py:104} INFO - Linhas:  105000
[2021-04-06 23:49:08,428] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:49:44,776] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:49:44,777] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:49:44,777] {logging_mixin.py:104} INFO - Contador:  23
[2021-04-06 23:49:44,778] {logging_mixin.py:104} INFO - Linhas:  110000
[2021-04-06 23:49:44,778] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:50:19,232] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:50:19,233] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:50:19,233] {logging_mixin.py:104} INFO - Contador:  24
[2021-04-06 23:50:19,234] {logging_mixin.py:104} INFO - Linhas:  115000
[2021-04-06 23:50:19,234] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:51:04,583] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:51:04,583] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:51:04,583] {logging_mixin.py:104} INFO - Contador:  25
[2021-04-06 23:51:04,583] {logging_mixin.py:104} INFO - Linhas:  120000
[2021-04-06 23:51:04,583] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:51:45,686] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:51:45,687] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:51:45,687] {logging_mixin.py:104} INFO - Contador:  26
[2021-04-06 23:51:45,688] {logging_mixin.py:104} INFO - Linhas:  125000
[2021-04-06 23:51:45,688] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:52:23,688] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:52:23,689] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:52:23,690] {logging_mixin.py:104} INFO - Contador:  27
[2021-04-06 23:52:23,690] {logging_mixin.py:104} INFO - Linhas:  130000
[2021-04-06 23:52:23,690] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:53:05,471] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:53:05,472] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:53:05,473] {logging_mixin.py:104} INFO - Contador:  28
[2021-04-06 23:53:05,473] {logging_mixin.py:104} INFO - Linhas:  135000
[2021-04-06 23:53:05,473] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:53:49,318] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:53:49,320] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:53:49,323] {logging_mixin.py:104} INFO - Contador:  29
[2021-04-06 23:53:49,324] {logging_mixin.py:104} INFO - Linhas:  140000
[2021-04-06 23:53:49,327] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:54:30,801] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:54:30,816] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:54:30,818] {logging_mixin.py:104} INFO - Contador:  30
[2021-04-06 23:54:30,819] {logging_mixin.py:104} INFO - Linhas:  145000
[2021-04-06 23:54:30,819] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:55:11,492] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:55:11,498] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:55:11,499] {logging_mixin.py:104} INFO - Contador:  31
[2021-04-06 23:55:11,500] {logging_mixin.py:104} INFO - Linhas:  150000
[2021-04-06 23:55:11,502] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:55:53,180] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:55:53,184] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:55:53,186] {logging_mixin.py:104} INFO - Contador:  32
[2021-04-06 23:55:53,189] {logging_mixin.py:104} INFO - Linhas:  155000
[2021-04-06 23:55:53,192] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:56:32,597] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:56:32,597] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:56:32,601] {logging_mixin.py:104} INFO - Contador:  33
[2021-04-06 23:56:32,601] {logging_mixin.py:104} INFO - Linhas:  160000
[2021-04-06 23:56:32,602] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:57:17,681] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:57:17,684] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:57:17,687] {logging_mixin.py:104} INFO - Contador:  34
[2021-04-06 23:57:17,691] {logging_mixin.py:104} INFO - Linhas:  165000
[2021-04-06 23:57:17,699] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:58:04,613] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:58:04,617] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:58:04,617] {logging_mixin.py:104} INFO - Contador:  35
[2021-04-06 23:58:04,618] {logging_mixin.py:104} INFO - Linhas:  170000
[2021-04-06 23:58:04,618] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:58:51,741] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:58:51,742] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:58:51,747] {logging_mixin.py:104} INFO - Contador:  36
[2021-04-06 23:58:51,748] {logging_mixin.py:104} INFO - Linhas:  175000
[2021-04-06 23:58:51,748] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-06 23:59:35,489] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-06 23:59:35,490] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-06 23:59:35,491] {logging_mixin.py:104} INFO - Contador:  37
[2021-04-06 23:59:35,491] {logging_mixin.py:104} INFO - Linhas:  180000
[2021-04-06 23:59:35,492] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 00:00:25,602] {logging_mixin.py:104} INFO - entrou no laço
[2021-04-07 00:00:25,620] {logging_mixin.py:104} INFO - Paginas:  100000
[2021-04-07 00:00:25,620] {logging_mixin.py:104} INFO - Contador:  38
[2021-04-07 00:00:25,620] {logging_mixin.py:104} INFO - Linhas:  185000
[2021-04-07 00:00:25,620] {logging_mixin.py:104} INFO - Colunas:  33
[2021-04-07 00:00:56,800] {taskinstance.py:1455} ERROR - (pyodbc.ProgrammingError) ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'total_geral'. (208) (SQLExecDirectW)")
[SQL: INSERT INTO total_geral ([index], [CodChamado], [Assunto], [DataCriacao], [DataFinalizacao], [HoraFinalizacao], [HoraCriacao], [PrimeiroAtendimentoData], [NomeStatus], [NomeCompletoOperador], [NomeSolicitacao], [NomeCategoria], [NomeSubCategoria], [NomeTipo], [NomeTipoOcorrencia], [NomeGrupo], [Fantasia], [NomeCausa], [Sla1Expirado], [SequenciaPrioridade], [NomePrioridade], [ChaveSla], [NomeSla], [SlaAndamento], [TempoRestantePrimeiroAtendimento], [TempoRestanteSegundoAtendimento], [Sla2Expirado], [TempoAtendimento], [NomeOperador], [NomeCompletoSolicitante], [NomeDepartamento], [ExpiraEm], _2151, [ChamadoAprovadores]) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: ((0, '0420-004030', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '09:21', '09:07', '09-04-2020 09:11:10', 'FINALIZADO', 'Emerson Santana de Vasconcelos', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - NATAL', 'PROCEDIMENTO DE ROTINA', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '07:55:57', '99:46:37', 'Em Dia', '00:04', 'Emerson', 'ALEXANDRE DE OLIVEIRA', 'TI', '2020-04-13 13:07', '', None), (1, '0420-004029', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '09:11', '09:07', '09-04-2020 09:08:33', 'FINALIZADO', 'Fabio Alessandro Oliveira', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - SOROCABA', 'PROCEDIMENTO DE ROTINA', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '07:58:34', '99:58:34', 'Em Dia', '00:01', 'Fabio', 'ALEXANDRE DE OLIVEIRA', 'TI', '2020-04-09 17:07', '', None), (2, '0420-004028', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '13:20', '09:07', '09-04-2020 13:20:15', 'FINALIZADO', 'Hernandes Melo', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - TERESINA', 'EM CONFORMIDADE', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '03:54:49', '95:54:49', 'Em Dia', '04:13', 'Hernandes', 'ALEXANDRE DE OLIVEIRA', 'TI', '2020-04-09 17:07', '', None), (3, '0420-004027', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '16:51', '09:07', '09-04-2020 09:28:43', 'FINALIZADO', 'Carlos Augusto Dias de Araujo Junior', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - RECIFE', 'EM CONFORMIDADE', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '07:38:23', '92:19:49', 'Em Dia', '00:21', 'Carlos', 'ALEXANDRE DE OLIVEIRA', 'TI', '2020-04-13 13:07', '', None), (4, '0420-004026', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '09:29', '09:07', '09-04-2020 09:18:17', 'FINALIZADO', 'Sergio Barbosa de Oliveira', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - CAMPINAS', 'SOLICITAÇÃO', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '07:48:48', '99:41:35', 'Em Dia', '00:11', 'Sergio', 'ROGERIO ALVES DA SILVA', 'TI', '2020-04-13 13:07', '', None), (5, '0420-004025', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '12:46', '09:07', '09-04-2020 12:46:14', 'FINALIZADO', 'Lucas Milian Paulo', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - PRESIDENTE PRUDENTE', 'SOLICITAÇÃO', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '04:24:48', '96:24:48', 'Em Dia', '03:39', 'Lucas', 'ROGERIO ALVES DA SILVA', 'TI', '2020-04-09 17:07', '', None), (6, '0420-004024', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '12-05-2020', '15:48', '09:07', '09-04-2020 14:21:35', 'FINALIZADO', 'Hara Mateus dos Santos', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - BAURU', 'FALHA COMPONENTE', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '02:45:29', '46:45:40', 'Em Dia', '05:14', 'Hara', 'ROGERIO ALVES DA SILVA', 'TI', '2020-05-14 14:34', '', None), (7, '0420-004023', 'T.I. Infraestrutura - Serviços - Administração de rede - BackupExec', '09-04-2020', '09-04-2020', '09:57', '09:07', '09-04-2020 09:51:13', 'FINALIZADO', 'Plantao TI', 'TAREFA', 'T.I. - Serviços', 'Administração de rede - BackupExec', 'Verificar', 'PREVENTIVO', 'T.I. - Infraestrutura', 'TBFORTE - SANTOS', 'SOLICITAÇÃO', 'Em Dia', '000005', '5 - PLANEJADA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '07:15:51', '99:11:34', 'Em Dia', '00:44', 'Plantao', 'ROGERIO ALVES DA SILVA', 'TI', '2020-04-13 13:07', '', None)  ... displaying 10 of 63 total bound parameter sets ...  (61, '0420-003969', 'T.I. Infraestrutura - Redes - Link de Internet e MPLS - Alertas Zabbix', '09-04-2020', '09-04-2020', '07:53', '07:18', '09-04-2020 07:53:53', 'FINALIZADO', 'Operador Tecban ', 'PORTAL DO CLIENTE', 'T.I. - Redes', 'Link de Internet e MPLS - Alertas Zabbix', 'Verificar', 'PROBLEMA', 'Grupo CGR', 'TBFORTE - RECIFE', 'EM CONFORMIDADE', 'Em Dia', '000005', '5 - PLANEJADA', None, None, '', None, None, 'Em Dia', '00:35', 'Operador Tecban', 'Carlos Augusto Dias de Araujo Junior', 'TI', None, '', None), (62, '0420-003968', 'T.I. Infraestrutura - Reset da Senha de Rede - Aprovador Karina Pontieri (Ger. Tesouraria)', '09-04-2020', '09-04-2020', '09:54', '07:18', '09-04-2020 09:42:55', 'FINALIZADO', 'Kuster Almeida da Rocha', 'PORTAL DO CLIENTE', 'T.I. - Infraestrutura', 'Reset da Senha de Rede', 'Resetar', 'SOLICITAÇÃO', 'T.I. - Infraestrutura', 'TBFORTE - VITORIA', 'SOLICITAÇÃO', 'Em Dia', '000004', '4 - BAIXA', 24.0, 'SLA Padrão - Infra', 'Em Andamento', '22:37:05', '27:50:43', 'Em Dia', '02:24', 'Kuster', 'Achiles Vitorino Paiva', 'TESOURARIA', '2020-04-10 13:38', '', None))]
(Background on this error at: http://sqlalche.me/e/13/f405)
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.6/site-packages/sqlalchemy/engine/base.py", line 1257, in _execute_context
    cursor, statement, parameters, context
  File "/home/airflow/.local/lib/python3.6/site-packages/sqlalchemy/dialects/mssql/pyodbc.py", line 448, in do_executemany
    cursor, statement, parameters, context=context
  File "/home/airflow/.local/lib/python3.6/site-packages/sqlalchemy/engine/default.py", line 605, in do_executemany
    cursor.executemany(statement, parameters)
pyodbc.ProgrammingError: ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'total_geral'. (208) (SQLExecDirectW)")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.6/site-packages/airflow/models/taskinstance.py", line 1112, in _run_raw_task
    self._prepare_and_execute_task_with_callbacks(context, task)
  File "/home/airflow/.local/lib/python3.6/site-packages/airflow/models/taskinstance.py", line 1285, in _prepare_and_execute_task_with_callbacks
    result = self._execute_task(context, task_copy)
  File "/home/airflow/.local/lib/python3.6/site-packages/airflow/models/taskinstance.py", line 1315, in _execute_task
    result = task_copy.execute(context=context)
  File "/home/airflow/.local/lib/python3.6/site-packages/airflow/operators/python.py", line 117, in execute
    return_value = self.execute_callable()
  File "/home/airflow/.local/lib/python3.6/site-packages/airflow/operators/python.py", line 128, in execute_callable
    return self.python_callable(*self.op_args, **self.op_kwargs)
  File "/opt/airflow/dags/etl_chamados.py", line 117, in carrega_dados
    df.to_sql(name=tabela, con=engineorigem, if_exists='append', chunksize=cs)
  File "/home/airflow/.local/lib/python3.6/site-packages/pandas/core/generic.py", line 2615, in to_sql
    method=method,
  File "/home/airflow/.local/lib/python3.6/site-packages/pandas/io/sql.py", line 598, in to_sql
    method=method,
  File "/home/airflow/.local/lib/python3.6/site-packages/pandas/io/sql.py", line 1406, in to_sql
    raise err
  File "/home/airflow/.local/lib/python3.6/site-packages/pandas/io/sql.py", line 1398, in to_sql
    table.insert(chunksize, method=method)
  File "/home/airflow/.local/lib/python3.6/site-packages/pandas/io/sql.py", line 830, in insert
    exec_insert(conn, keys, chunk_iter)
  File "/home/airflow/.local/lib/python3.6/site-packages/pandas/io/sql.py", line 747, in _execute_insert
    conn.execute(self.table.insert(), data)
  File "/home/airflow/.local/lib/python3.6/site-packages/sqlalchemy/engine/base.py", line 1011, in execute
